0.0001 -0.46791300872870395
0.0201 -0.46793401376667865
0.040100000000000004 -0.46799662412564064
0.0601 -0.4681008732126954
0.0801 -0.46824681668194507
0.10010000000000001 -0.46843453250880984
0.1201 -0.468664121094279
0.1401 -0.46893570539934915
0.1601 -0.4692494311099901
0.18009999999999998 -0.4696054668330508
0.2001 -0.4700040043235958
0.2201 -0.47044525874425164
0.24009999999999998 -0.47092946895721616
0.2601 -0.4714568978496779
0.2801 -0.47202783269347587
0.3001 -0.47264258553992855
0.3201 -0.4733014936508512
0.3401 -0.47400491996688715
0.3601 -0.4747532536143802
0.3801 -0.4755469104521284
0.4001 -0.4763863336594752
0.4201 -0.4772719943673164
0.4401 -0.47820439233373174
0.4601 -0.47918405666608926
0.48009999999999997 -0.48021154659161114
0.5001 -0.4812874522785494
0.5201 -0.4824123957102826
0.5401 -0.48358703161481903
0.5601 -0.4848120484523799
0.5801 -0.4860881694639347
0.6001 -0.48741615378377556
0.6201 -0.48879679761944367
0.6401 -0.4902309355025679
0.6601 -0.49171944161443804
0.6801 -0.4932632311904142
0.7001000000000001 -0.4948632620075817
0.7201 -0.49652053596038354
0.7401 -0.49823610072931646
0.7601 -0.5000110515481515
0.7801 -0.5018465330755553
0.8001 -0.5037437413774237
0.8201 -0.50570392602672
0.8401 -0.507728392328125
0.8601 -0.5098185036753695
0.8801 -0.5119756840497174
0.9001 -0.5142014206687351
0.9201 -0.5164972667951908
0.9401 -0.5188648447167046
0.9601 -0.5213058489076122
0.9801 -0.5238220493854302
1.0001 -0.5264152952753016
1.0201 -0.5290875185968986
1.0401 -0.5318407382894494
1.0601 -0.5346770644918553
1.0801 -0.5375987030962854
1.1001 -0.540607960595201
1.1201 -0.5437072492434555
1.1401000000000001 -0.5468990925589968
1.1601 -0.5501861311877485
1.1801 -0.5535711291604972
1.2001 -0.5570569805721047
1.2201 -0.5606467167160859
1.2401 -0.564343513710608
1.2601 -0.5681507006552908
1.2801 -0.5720717683618539
1.3001 -0.5761103787057145
1.3201 -0.5802703746501345
1.3401 -0.5845557909994937
1.3601 -0.5889708659437864
1.3801 -0.5935200534625911
1.4001000000000001 -0.5982080366635726
1.4201 -0.6030397421382051
1.4401 -0.6080203554258737
1.4601 -0.6131553376869959
1.4801 -0.6184504436964057
1.5001 -0.6239117412801046
1.5201 -0.629545632331812
1.5401 -0.6353588755606884
1.5601 -0.6413586111384422
1.5801 -0.6475523874329845
1.6001 -0.6539481900371894
1.6201 -0.6605544733255079
1.6401000000000001 -0.6673801947985708
1.6601000000000001 -0.6744348525069801
1.6801 -0.6817285258807929
1.7001 -0.6892719203313972
1.7201 -0.6970764160383155
1.7401 -0.7051541213858732
1.7601 -0.7135179315746645
1.7801 -0.7221815930015999
1.8001 -0.7311597740815058
1.8201 -0.7404681432744988
1.8401 -0.7501234551887913
1.8601 -0.7601436457506427
1.8801 -0.7705479375748707
1.9001000000000001 -0.7813569568342061
1.9201 -0.7925928631181443
1.9401 -0.804279493996958
1.9601 -0.816442526270535
1.9801 -0.8291096561922501
2.0001 -0.8423108013245687
2.0201000000000002 -0.8560783271168683
2.0401000000000002 -0.8704473018110985
2.0601000000000003 -0.8854557838946955
2.0801000000000003 -0.9011451470540554
2.1001000000000003 -0.9175604484625632
2.1201000000000003 -0.9347508472980225
2.1401000000000003 -0.9527700816672383
2.1601000000000004 -0.9716770136733764
2.1801000000000004 -0.9915362542615661
2.2001000000000004 -1.0124188818056226
2.2201000000000004 -1.0344032712633073
2.2401000000000004 -1.0575760542706112
2.2601000000000004 -1.0820332349506057
2.2801000000000005 -1.1078814917188147
2.3001000000000005 -1.1352397022896652
2.3201 -1.1642407378438668
2.3401 -1.1950335834600503
2.3601 -1.2277858561920438
2.3801 -1.2626868105971694
2.4001 -1.2999509454730072
2.4201 -1.3398223569468737
2.4401 -1.3825800245394502
2.4601 -1.4285442721294723
2.4801 -1.4780847201997727
2.5001 -1.5316301470069131
2.5201000000000002 -1.5896808155597288
2.5401000000000002 -1.6528240170334723
2.5601000000000003 -1.7217538542634603
2.5801000000000003 -1.7972966790145704
2.6001000000000003 -1.880444162342888
2.6201000000000003 -1.9723968109815189
2.6401000000000003 -2.0746219932219514
2.6601000000000004 -2.1889324505467807
2.6801000000000004 -2.3175942603315858
2.7001000000000004 -2.4634779980309505
2.7201000000000004 -2.630274706307562
2.7401000000000004 -2.822811580577247
2.7601000000000004 -3.0475255631259506
2.7801000000000005 -3.3131953787682953
2.8001000000000005 -3.632113011626602
2.8201 -4.022036600555829
2.8401 -4.509608922135134
2.8601 -5.13670809638886
2.8801 -5.9731542949045
2.9001 -7.144679762013519
2.9201 -8.902906377180223
2.9401 -11.835511990136206
2.9601 -17.70847595944625
2.9801 -35.387192260353935
